lgo_ratio,hgo_ratio,lco_ratio,kero_ratio,biodiesel_ratio,density_15c,n_paraffin_c10_c15,n_paraffin_c16_c20,n_paraffin_c21_plus,aromatic_content,sulfur_ppm,cetane_index,wafi_type,wafi_ppm,season,tank_history_flag,cfpp,cp,pp,target_cfpp,decision,decision_noisy
0.507762399,0.268782374,0.163495819,0.029959408,0.03,848.145276,9.782734867,9.146868582,1.82831836,28.4194855,9.153652116,47.39772982,C,413.8260314,deep_winter,recent_change,-15.58400182,-11.08128546,-9.800113633,-23,risk,caution
0.615547291,0.242101067,0.062316424,0.050035218,0.03,838.9308767,9.54124665,9.872378568,2.804278918,24.31243956,6.658564923,48.71955853,B,232.1821872,deep_winter,clean,-22.9767339,-19.35827616,-17.57522196,-23,risk,risk
0.646769018,0.2285985,0.074955829,0.019676654,0.03,841.7055858,10.44747017,9.896233381,2.12462302,24.925618,8.3326926,50.37528042,A,470.7341889,deep_winter,recent_change,-17.95694352,-14.36892546,-11.60073951,-23,risk,risk
0.715166708,0.104728224,0.067485927,0.082619141,0.03,833.670228,11.96985725,8.226383404,1.414780652,25.30133755,6.904228726,50.70836563,C,243.2716153,winter,clean,-25.15453997,-20.87787517,-17.43868915,-18,normal,normal
0.67772811,0.218494306,0.040768885,0.033008699,0.03,839.3923193,11.00726959,9.18039422,2.247721454,21.97845663,9.963809935,49.19487804,A,263.918882,deep_winter,mixed,-16.11816992,-12.73960843,-9.650143593,-23,risk,risk
0.667066469,0.160650806,0.055487687,0.086795038,0.03,836.92237,10.45916614,10.52498388,1.50207729,22.87096753,6.929140474,49.58061585,C,451.3682285,deep_winter,recent_change,-26.20012219,-22.1881668,-19.0126647,-23,caution,caution
0.451070924,0.295939801,0.18270479,0.040284485,0.03,848.0423214,8.472846107,7.891664821,2.156403086,30.09080401,7.1388367,46.5772857,B,343.9984146,winter,mixed,-14.58763475,-9.91919238,-6.617448783,-18,risk,risk
0.486998331,0.255039657,0.14366773,0.084294282,0.03,840.7291481,9.67558813,7.183714146,2.170192078,24.12513448,8.907681259,46.85751341,B,198.0170087,deep_winter,recent_change,-23.02005248,-20.84971474,-14.90093418,-23,caution,caution
0.582737614,0.256885043,0.061628308,0.068749035,0.03,839.2381256,9.893436986,9.93620791,1.517837344,24.85698635,7.444681273,47.93118766,A,343.6621288,deep_winter,recent_change,-19.44945212,-16.45242554,-10.54879471,-23,risk,risk
0.683908645,0.07203964,0.129388445,0.084663269,0.03,837.3618813,9.543971441,8.403929108,2.002281748,26.58156463,9.14578071,48.95695952,C,468.2629198,deep_winter,recent_change,-29.07655042,-25.11078515,-20.21184391,-23,caution,caution
0.780906351,0.057349452,0.096985753,0.034758444,0.03,837.5871763,9.650156263,8.072722612,1.75115912,22.06505612,5.685485196,51.98882432,none,0.0,deep_winter,clean,-5.8705179,-1.121176746,2.761006966,-23,risk,risk
0.757609524,0.06626122,0.088306294,0.057822962,0.03,835.4167198,10.64962096,9.784151118,2.303681412,24.54595697,5.676981633,49.76910767,A,109.2528509,deep_winter,recent_change,-14.08136245,-9.086728988,-8.853102783,-23,risk,risk
0.688144696,0.178477243,0.013456809,0.089921252,0.03,835.4091909,10.50699473,9.091452707,2.195398252,22.00817075,8.919420476,49.13466212,C,64.41872807,deep_winter,clean,-10.81446494,-7.203912388,-2.603101307,-23,risk,risk
0.750701385,0.02824059,0.184421675,0.00663635,0.03,844.0247356,11.19379627,9.530994453,1.418575372,27.21688529,5.701768854,47.24048171,A,166.3594588,winter,recent_change,-12.86573327,-8.320456895,-7.444165791,-18,risk,risk
0.66532305,0.127692717,0.149363866,0.027620367,0.03,841.4137775,9.05628564,9.061823764,2.706583229,27.48373707,7.657225341,48.73010262,B,220.4637228,deep_winter,clean,-23.32476671,-19.95362438,-14.53098175,-23,caution,caution
0.760862372,0.202677306,0.002452177,0.004008145,0.03,832.354027,8.106106226,8.457649081,2.379228581,21.94122595,5.386287533,52.02892624,C,240.6814595,winter,clean,-19.35272989,-14.94146196,-12.54471143,-18,caution,caution
0.737142678,0.126818255,0.065804678,0.040234389,0.03,839.4095839,10.19520273,9.335605171,2.174768479,24.16259284,6.878058104,49.69777726,B,335.6273176,winter,mixed,-25.08818259,-20.93371703,-18.74911261,-18,caution,caution
0.591794871,0.288644704,0.07672407,0.012836354,0.03,842.5283,9.327004094,10.17973607,2.143245164,24.53832988,8.556747175,48.21296728,B,317.4264218,winter,clean,-22.06600923,-18.34506776,-16.00251722,-18,normal,normal
0.547240759,0.199104393,0.193149997,0.030504851,0.03,847.4230908,9.173867741,10.33952644,1.850703342,29.17675045,8.760053531,46.48035768,B,94.19613853,deep_winter,mixed,-9.744970204,-7.065596365,-1.91881307,-23,risk,risk
0.621351139,0.195473652,0.063917993,0.089257216,0.03,834.4901695,10.57063092,9.45702013,2.592114769,25.26459127,8.082201734,49.45821713,B,245.5473689,deep_winter,clean,-24.05494042,-19.83378589,-17.00489111,-23,caution,caution
0.647183856,0.277021659,0.038379045,0.007415439,0.03,839.8750348,9.644062624,9.824748168,2.433863436,25.04297282,8.61158922,50.1111864,B,236.3359299,deep_winter,mixed,-16.38292466,-11.71078929,-9.523406834,-23,risk,risk
0.529105116,0.245008641,0.122584865,0.073301377,0.03,845.5092024,9.531850374,8.622395908,2.314920082,24.62629512,6.707742572,48.10717551,A,242.6325095,deep_winter,recent_change,-18.56052105,-13.78164168,-13.41664042,-23,risk,risk
0.575838762,0.208911938,0.15938827,0.025861031,0.03,847.7104837,8.381895497,8.824573564,1.833747708,29.42766487,8.224508352,47.24607366,B,197.5827156,winter,clean,-18.31341051,-13.61872841,-11.44464738,-18,caution,caution
0.804615525,0.094725572,0.010474588,0.060184315,0.03,833.9959252,11.61650087,10.19037265,2.261340029,24.89233148,9.679936459,53.09704754,A,106.8904858,deep_winter,recent_change,-15.86927672,-11.99239831,-10.08129885,-23,risk,risk
0.720598277,0.218013695,0.020466616,0.010921412,0.03,839.2696725,10.53559603,9.243702176,2.221534236,27.1717623,6.109648141,52.00743738,B,298.7110901,winter,recent_change,-22.90040769,-18.15460033,-17.71637358,-18,caution,caution
